shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901806,33.975868,-118.201004,282,8077.42775602
p_901806,33.97591,-118.201431,283,8117.16126261
p_901806,33.975929,-118.20163,284,8135.67139084
p_901806,33.975941,-118.201752,285,8147.02381526
p_901806,33.97596,-118.20192,286,8162.69122635
p_901806,33.976021,-118.20253,287,8219.4664245
p_901806,33.976028,-118.202629,288,8228.64797707
p_901806,33.976986,-118.202499,289,8335.58812888
p_901806,33.977642,-118.2024,290,8408.92580006
p_901806,33.97908,-118.202194,291,8569.56353613
p_901806,33.979179,-118.202187,292,8580.56384991
p_901806,33.979252,-118.202179,293,8588.69483262
p_901806,33.979336,-118.202187,294,8598.04156242
p_901806,33.979488,-118.20224,295,8615.59863408
p_901806,33.979664,-118.20237,296,8638.52086972999
p_901806,33.979889,-118.202538,297,8667.91268989
p_901806,33.980091,-118.202576,298,8690.59242175999
p_901806,33.980171,-118.202591,299,8699.5737865
p_901806,33.980457,-118.202591,300,8731.29748720999
p_901806,33.980724,-118.202599,301,8760.92289535999
p_901806,33.981297,-118.202599,302,8824.48122601999
p_901806,33.982044,-118.202606,303,8907.34252576999
p_901806,33.982086,-118.202606,304,8912.00125237999
p_901806,33.982452,-118.202599,305,8952.60388097999
p_901806,33.982578,-118.202599,306,8966.58006182999
p_901806,33.982994,-118.202591,307,9012.72956595999
p_901806,33.982487,-118.197639,308,9473.75441525999
p_901806,33.982468,-118.197456,309,9490.79512822
p_901806,33.982391,-118.19709,310,9525.67674224
p_901806,33.982338,-118.196793,311,9553.74329747
p_901806,33.98222,-118.195572,312,9667.32521559999
p_901806,33.982113,-118.194366,313,9779.39478924999
p_901806,33.981972,-118.193161,314,9891.83492357999
p_901806,33.981903,-118.192459,315,9957.15272403999
p_901806,33.981934,-118.192184,316,9982.79551715999
p_901806,33.981915,-118.191948,317,10004.7045447
p_901806,33.98177,-118.191971,318,10020.9280543
p_901806,33.981369,-118.192024,319,10065.67660277
p_901806,33.979691,-118.192284,320,10253.34799255
p_901806,33.9795,-118.192314,321,10274.71469997
p_901806,33.979088,-118.192383,322,10320.85722515
p_901806,33.9786,-118.192444,323,10375.27987178
p_901806,33.97858,-118.192284,324,10390.23065035
p_901806,33.978573,-118.192223,325,10395.92076177
p_901806,33.978504,-118.191582,326,10455.6467169
p_901806,33.97847,-118.191277,327,10484.08237954
p_901806,33.97839,-118.190498,328,10556.61318871
p_901806,33.978363,-118.190254,329,10579.35881611
p_901806,33.978287,-118.189507,330,10648.90062525
p_901806,33.978256,-118.189194,331,10678.02810316
