shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901560,34.0721740390204,-118.081810467586,196,17525.12240218
p_901560,34.0727197117926,-118.081840815477,197,17585.71523135
p_901560,34.0739944121868,-118.081940075832,198,17727.40627304
p_901560,34.0745934041027,-118.081955287425,199,17793.86352414
p_901560,34.0748556447056,-118.081970371059,200,17822.98553197
p_901560,34.0749240811701,-118.08201561125,201,17831.64949989
p_901560,34.0752218754332,-118.082007569211,202,17864.69029365
p_901560,34.0772132512491,-118.081972550849,203,18085.60484098
p_901560,34.0784695393438,-118.081975304181,204,18224.95731299
p_901560,34.0792449308068,-118.08198232045,205,18310.96912715
p_901560,34.0804757180291,-118.081992883872,206,18447.49624027
p_901560,34.0805410533777,-118.079867384984,207,18643.80837422
p_901560,34.0805768084565,-118.078682757143,208,18753.21845144
