,trip_id,stop_sequence,stop_id,route_code
30384,70127000401259-JUNE23,31,30009,127.0
30385,70127000401359-JUNE23,31,30009,127.0
30386,70127000401458-JUNE23,31,30009,127.0
30387,70127000401558-JUNE23,31,30009,127.0
30388,70127000401658-JUNE23,31,30009,127.0
30389,70127000401758-JUNE23,31,30009,127.0
30390,70127000401859-JUNE23,31,30009,127.0
30391,70127000401929-JUNE23,31,30009,127.0
30392,70127000402000-JUNE23,31,30009,127.0
30393,70127000402040-JUNE23,31,30009,127.0
30394,70127000402120-JUNE23,31,30009,127.0
30395,70127000402200-JUNE23,31,30009,127.0
30396,60127000400503-JUNE23,31,30009,127.0
30397,60127000400603-JUNE23,31,30009,127.0
30398,10102000382308-JUNE23,31,891,102.0
30399,60127000400701-JUNE23,31,30009,127.0
30400,70242000040603-JUNE23,31,9590,242.0
30401,70242000040642-JUNE23,31,9590,242.0
30402,70242000040724-JUNE23,31,9590,242.0
30403,70242000040803-JUNE23,31,9590,242.0
30404,70242000040842-JUNE23,31,9590,242.0
30405,70242000040922-JUNE23,31,9590,242.0
30406,70242000041001-JUNE23,31,9590,242.0
30407,70242000041041-JUNE23,31,9590,242.0
30408,70242000041121-JUNE23,31,9590,242.0
30409,70242000041202-JUNE23,31,9590,242.0
30410,10127000402440-JUNE23,31,30009,127.0
30411,70242000041241-JUNE23,31,9590,242.0
30412,70242000041322-JUNE23,31,9590,242.0
30413,70242000041402-JUNE23,31,9590,242.0
30414,70242000041442-JUNE23,31,9590,242.0
30415,70242000041522-JUNE23,31,9590,242.0
30416,70242000041601-JUNE23,31,9590,242.0
30417,70242000041641-JUNE23,31,9590,242.0
30418,70242000041721-JUNE23,31,9590,242.0
30419,70242000041801-JUNE23,31,9590,242.0
30420,70242000041841-JUNE23,31,9590,242.0
30421,70242000041921-JUNE23,31,9590,242.0
30422,60127000401001-JUNE23,31,30009,127.0
30423,60127000400901-JUNE23,31,30009,127.0
30424,60127000400801-JUNE23,31,30009,127.0
30425,10127000402400-JUNE23,31,30009,127.0
30426,10127000401838-JUNE23,31,30009,127.0
30427,70127000402320-JUNE23,31,30009,127.0
30428,10686000041607-JUNE23,31,4673,686.0
30429,10242000041920-JUNE23,31,9590,242.0
30430,10242000041840-JUNE23,31,9590,242.0
30431,10242000041800-JUNE23,31,9590,242.0
30432,10242000041720-JUNE23,31,9590,242.0
30433,10242000041639-JUNE23,31,9590,242.0
30434,10242000041559-JUNE23,31,9590,242.0
30435,10242000041519-JUNE23,31,9590,242.0
30436,10242000041440-JUNE23,31,9590,242.0
30437,10242000041400-JUNE23,31,9590,242.0
30438,10242000041320-JUNE23,31,9590,242.0
30439,10242000041240-JUNE23,31,9590,242.0
30440,10242000041200-JUNE23,31,9590,242.0
30441,10242000041120-JUNE23,31,9590,242.0
30442,10242000041040-JUNE23,31,9590,242.0
30443,10242000041000-JUNE23,31,9590,242.0
30444,10242000040920-JUNE23,31,9590,242.0
30445,10242000040800-JUNE23,31,9590,242.0
30446,10242000040720-JUNE23,31,9590,242.0
30447,10242000040642-JUNE23,31,9590,242.0
30448,10242000040602-JUNE23,31,9590,242.0
30449,10242000040522-JUNE23,31,9590,242.0
30450,10242000042001-JUNE23,31,9590,242.0
30451,10242000042041-JUNE23,31,9590,242.0
30452,60242000040922-JUNE23,31,9590,242.0
30453,70686000042040-JUNE23,31,4673,686.0
30454,10686000040604-JUNE23,31,4673,686.0
30455,10686000040504-JUNE23,31,4673,686.0
30456,10686000040701-JUNE23,31,4673,686.0
30457,10686000040801-JUNE23,31,4673,686.0
30458,10686000040901-JUNE23,31,4673,686.0
30459,10686000040959-JUNE23,31,4673,686.0
30460,10686000041058-JUNE23,31,4673,686.0
30461,10686000041158-JUNE23,31,4673,686.0
30462,70686000041938-JUNE23,31,4673,686.0
30463,60686000042140-JUNE23,31,4673,686.0
30464,60242000040842-JUNE23,31,9590,242.0
30465,60686000042040-JUNE23,31,4673,686.0
30466,60686000041938-JUNE23,31,4673,686.0
30467,10686000041258-JUNE23,31,4673,686.0
30468,10686000041357-JUNE23,31,4673,686.0
30469,10686000041502-JUNE23,31,4673,686.0
30470,60242000040603-JUNE23,31,9590,242.0
30471,60242000040642-JUNE23,31,9590,242.0
30472,60242000040722-JUNE23,31,9590,242.0
30473,60242000040802-JUNE23,31,9590,242.0
30474,70686000042140-JUNE23,31,4673,686.0
30475,10242000040840-JUNE23,31,9590,242.0
30476,70102000382308-JUNE23,31,891,102.0
30477,60242000041641-JUNE23,31,9590,242.0
30478,60051003372412-JUNE23,31,280,51.0
30479,60686000040836-JUNE23,31,4673,686.0
30480,60686000040934-JUNE23,31,4673,686.0
30481,60686000041034-JUNE23,31,4673,686.0
30482,60686000041134-JUNE23,31,4673,686.0
30483,10686000041712-JUNE23,31,4673,686.0
30484,60686000041335-JUNE23,31,4673,686.0
30485,60686000041436-JUNE23,31,4673,686.0
30486,60686000041538-JUNE23,31,4673,686.0
30487,70686000040637-JUNE23,31,4673,686.0
30488,70686000040737-JUNE23,31,4673,686.0
30489,70686000040836-JUNE23,31,4673,686.0
30490,70686000040934-JUNE23,31,4673,686.0
30491,70686000041034-JUNE23,31,4673,686.0
30492,70686000041134-JUNE23,31,4673,686.0
30493,70686000041234-JUNE23,31,4673,686.0
30494,70686000041839-JUNE23,31,4673,686.0
30495,70686000041740-JUNE23,31,4673,686.0
30496,70686000041639-JUNE23,31,4673,686.0
30497,70127000402240-JUNE23,31,30009,127.0
30498,70686000041538-JUNE23,31,4673,686.0
30499,60242000041721-JUNE23,31,9590,242.0
30500,60686000041234-JUNE23,31,4673,686.0
30501,60242000041601-JUNE23,31,9590,242.0
30502,60686000040737-JUNE23,31,4673,686.0
30503,10686000041816-JUNE23,31,4673,686.0
30504,10686000041917-JUNE23,31,4673,686.0
30505,10686000042018-JUNE23,31,4673,686.0
30506,10686000042118-JUNE23,31,4673,686.0
30507,60242000041522-JUNE23,31,9590,242.0
30508,60686000041740-JUNE23,31,4673,686.0
30509,60686000041639-JUNE23,31,4673,686.0
30510,10051003372412-JUNE23,31,280,51.0
30511,60686000040637-JUNE23,31,4673,686.0
30512,60686000041839-JUNE23,31,4673,686.0
30513,60242000041241-JUNE23,31,9590,242.0
30514,60127000402440-JUNE23,31,30009,127.0
30515,60242000041001-JUNE23,31,9590,242.0
30516,60242000041041-JUNE23,31,9590,242.0
30517,60242000041121-JUNE23,31,9590,242.0
30518,60242000041201-JUNE23,31,9590,242.0
30519,60242000041322-JUNE23,31,9590,242.0
30520,60242000041402-JUNE23,31,9590,242.0
30521,60242000041442-JUNE23,31,9590,242.0
30522,70720012990806-JUNE23,30,5588,720.0
30523,70720012990724-JUNE23,30,5588,720.0
30524,70720012990745-JUNE23,30,5588,720.0
30525,70720012992417-JUNE23,30,5588,720.0
30526,70720012990824-JUNE23,30,5588,720.0
30527,70720012990651-JUNE23,30,5588,720.0
30528,70720012990838-JUNE23,30,5588,720.0
30529,70720012990704-JUNE23,30,5588,720.0
30530,70720012990534-JUNE23,30,5588,720.0
30531,70720012990638-JUNE23,30,5588,720.0
30532,70720012990623-JUNE23,30,5588,720.0
30533,70720012990608-JUNE23,30,5588,720.0
30534,70720012990552-JUNE23,30,5588,720.0
30535,70720012992401-JUNE23,30,5588,720.0
30536,70720012990905-JUNE23,30,5588,720.0
30537,70720012990852-JUNE23,30,5588,720.0
30538,70720012991608-JUNE23,30,5588,720.0
30539,70720012990920-JUNE23,30,5588,720.0
30540,70720012991940-JUNE23,30,5588,720.0
30541,70720012991338-JUNE23,30,5588,720.0
30542,70720012991353-JUNE23,30,5588,720.0
30543,70720012991408-JUNE23,30,5588,720.0
30544,70720012991423-JUNE23,30,5588,720.0
30545,70720012991438-JUNE23,30,5588,720.0
30546,70720012991453-JUNE23,30,5588,720.0
30547,70720012991508-JUNE23,30,5588,720.0
30548,70720012991523-JUNE23,30,5588,720.0
30549,70720012992536-JUNE23,30,5588,720.0
30550,70035002592442-JUNE23,30,13974,38.0
30551,70720012992025-JUNE23,30,5588,720.0
30552,70720012992010-JUNE23,30,5588,720.0
30553,70720012991955-JUNE23,30,5588,720.0
30554,70720012991924-JUNE23,30,5588,720.0
30555,70720012992515-JUNE23,30,5588,720.0
30556,70720012991906-JUNE23,30,5588,720.0
30557,70720012991849-JUNE23,30,5588,720.0
30558,70720012991833-JUNE23,30,5588,720.0
30559,70720012991820-JUNE23,30,5588,720.0
30560,70720012991805-JUNE23,30,5588,720.0
30561,70720012991752-JUNE23,30,5588,720.0
30562,70720012991739-JUNE23,30,5588,720.0
30563,70720012991727-JUNE23,30,5588,720.0
30564,70720012991716-JUNE23,30,5588,720.0
30565,70720012991656-JUNE23,30,5588,720.0
30566,70720012991640-JUNE23,30,5588,720.0
30567,70720012991624-JUNE23,30,5588,720.0
30568,70720012991538-JUNE23,30,5588,720.0
30569,70720012991323-JUNE23,30,5588,720.0
30570,70720012992454-JUNE23,30,5588,720.0
30571,70720012990934-JUNE23,30,5588,720.0
30572,70720012991239-JUNE23,30,5588,720.0
30573,70720012990948-JUNE23,30,5588,720.0
30574,70720012991003-JUNE23,30,5588,720.0
30575,70720012991018-JUNE23,30,5588,720.0
30576,70720012991032-JUNE23,30,5588,720.0
30577,70720012991047-JUNE23,30,5588,720.0
30578,70720012991059-JUNE23,30,5588,720.0
30579,70720012991114-JUNE23,30,5588,720.0
30580,70720012991128-JUNE23,30,5588,720.0
30581,70720012991142-JUNE23,30,5588,720.0
30582,70720012991156-JUNE23,30,5588,720.0
30583,70720012991210-JUNE23,30,5588,720.0
30584,70720012991224-JUNE23,30,5588,720.0
30585,70720012992345-JUNE23,30,5588,720.0
30586,70720012991253-JUNE23,30,5588,720.0
30587,70720012992434-JUNE23,30,5588,720.0
30588,70720012991308-JUNE23,30,5588,720.0
30589,70720012992330-JUNE23,30,5588,720.0
30590,70720012992313-JUNE23,30,5588,720.0
30591,70720012992258-JUNE23,30,5588,720.0
30592,70720012992242-JUNE23,30,5588,720.0
30593,70720012991553-JUNE23,30,5588,720.0
30594,70720012992210-JUNE23,30,5588,720.0
30595,70720012992155-JUNE23,30,5588,720.0
30596,70720012992140-JUNE23,30,5588,720.0
30597,70720012992125-JUNE23,30,5588,720.0
30598,70720012992110-JUNE23,30,5588,720.0
30599,70720012992055-JUNE23,30,5588,720.0
30600,70720012992040-JUNE23,30,5588,720.0
30601,70720012992226-JUNE23,30,5588,720.0
30602,60720012992210-JUNE23,30,5588,720.0
30603,10244000021112-JUNE23,30,9539,244.0
30604,10720012991616-JUNE23,30,5588,720.0
30605,10720012992211-JUNE23,30,5588,720.0
30606,10720012992227-JUNE23,30,5588,720.0
30607,10720012992243-JUNE23,30,5588,720.0
30608,10720012992259-JUNE23,30,5588,720.0
30609,10720012992315-JUNE23,30,5588,720.0
30610,10720012992331-JUNE23,30,5588,720.0
30611,10720012992346-JUNE23,30,5588,720.0
30612,10720012992402-JUNE23,30,5588,720.0
30613,10720012992419-JUNE23,30,5588,720.0
30614,10720012992435-JUNE23,30,5588,720.0
30615,10720012992455-JUNE23,30,5588,720.0
30616,10720012992516-JUNE23,30,5588,720.0
30617,10720012992537-JUNE23,30,5588,720.0
30618,10244000021142-JUNE23,30,9539,244.0
30619,70102000372409-JUNE23,30,6348,102.0
30620,70102000372208-JUNE23,30,6348,102.0
30621,60720012990534-JUNE23,30,5588,720.0
30622,60720012990552-JUNE23,30,5588,720.0
30623,60720012990608-JUNE23,30,5588,720.0
30624,60720012990623-JUNE23,30,5588,720.0
30625,60720012990638-JUNE23,30,5588,720.0
30626,10720012992156-JUNE23,30,5588,720.0
30627,10720012992141-JUNE23,30,5588,720.0
30628,10720012992126-JUNE23,30,5588,720.0
30629,10720012991808-JUNE23,30,5588,720.0
30630,10720012991632-JUNE23,30,5588,720.0
30631,10720012991640-JUNE23,30,5588,720.0
30632,10720012991648-JUNE23,30,5588,720.0
30633,10720012991658-JUNE23,30,5588,720.0
30634,10720012991709-JUNE23,30,5588,720.0
30635,10720012991720-JUNE23,30,5588,720.0
30636,10720012991731-JUNE23,30,5588,720.0
30637,10720012991743-JUNE23,30,5588,720.0
30638,10720012991755-JUNE23,30,5588,720.0
30639,10720012991826-JUNE23,30,5588,720.0
30640,10720012992111-JUNE23,30,5588,720.0
30641,10720012991845-JUNE23,30,5588,720.0
30642,10720012991907-JUNE23,30,5588,720.0
30643,10720012991922-JUNE23,30,5588,720.0
30644,10720012991936-JUNE23,30,5588,720.0
30645,10720012991952-JUNE23,30,5588,720.0
30646,10720012992009-JUNE23,30,5588,720.0
30647,10720012992024-JUNE23,30,5588,720.0
30648,10720012992039-JUNE23,30,5588,720.0
30649,10720012992055-JUNE23,30,5588,720.0
30650,60720012990651-JUNE23,30,5588,720.0
30651,60720012990704-JUNE23,30,5588,720.0
30652,60720012990724-JUNE23,30,5588,720.0
30653,60720012991608-JUNE23,30,5588,720.0
30654,60720012991353-JUNE23,30,5588,720.0
30655,60720012991408-JUNE23,30,5588,720.0
30656,60720012991423-JUNE23,30,5588,720.0
30657,60720012991438-JUNE23,30,5588,720.0
30658,60720012991453-JUNE23,30,5588,720.0
30659,60720012991508-JUNE23,30,5588,720.0
30660,60720012991523-JUNE23,30,5588,720.0
30661,60720012991538-JUNE23,30,5588,720.0
30662,60720012991553-JUNE23,30,5588,720.0
30663,60720012991624-JUNE23,30,5588,720.0
30664,60720012991323-JUNE23,30,5588,720.0
30665,60720012991640-JUNE23,30,5588,720.0
30666,60720012991656-JUNE23,30,5588,720.0
30667,60720012991716-JUNE23,30,5588,720.0
30668,60720012991727-JUNE23,30,5588,720.0
30669,60720012991739-JUNE23,30,5588,720.0
30670,60720012991752-JUNE23,30,5588,720.0
30671,60720012991805-JUNE23,30,5588,720.0
30672,60720012991820-JUNE23,30,5588,720.0
30673,60720012991833-JUNE23,30,5588,720.0
30674,60720012991338-JUNE23,30,5588,720.0
30675,60720012991308-JUNE23,30,5588,720.0
30676,60720012990745-JUNE23,30,5588,720.0
30677,60720012991018-JUNE23,30,5588,720.0
30678,60720012990806-JUNE23,30,5588,720.0
30679,60720012990824-JUNE23,30,5588,720.0
30680,60720012990838-JUNE23,30,5588,720.0
30681,60720012990852-JUNE23,30,5588,720.0
30682,60720012990905-JUNE23,30,5588,720.0
30683,60720012990920-JUNE23,30,5588,720.0
30684,60720012990934-JUNE23,30,5588,720.0
30685,60720012990948-JUNE23,30,5588,720.0
30686,60720012991003-JUNE23,30,5588,720.0
30687,60720012991032-JUNE23,30,5588,720.0
30688,60720012991253-JUNE23,30,5588,720.0
30689,60720012991047-JUNE23,30,5588,720.0
30690,60720012991059-JUNE23,30,5588,720.0
30691,60720012991114-JUNE23,30,5588,720.0
30692,60720012991128-JUNE23,30,5588,720.0
30693,60720012991142-JUNE23,30,5588,720.0
30694,60720012991156-JUNE23,30,5588,720.0
30695,60720012991210-JUNE23,30,5588,720.0
30696,60720012991224-JUNE23,30,5588,720.0
30697,60720012991239-JUNE23,30,5588,720.0
30698,10720012991624-JUNE23,30,5588,720.0
30699,10720012991608-JUNE23,30,5588,720.0
30700,10244000021042-JUNE23,30,9539,244.0
30701,10720012991600-JUNE23,30,5588,720.0
30702,60244000021442-JUNE23,30,9539,244.0
30703,60244000021512-JUNE23,30,9539,244.0
30704,60244000021542-JUNE23,30,9539,244.0
30705,60244000021612-JUNE23,30,9539,244.0
30706,60244000021642-JUNE23,30,9539,244.0
30707,60244000021712-JUNE23,30,9539,244.0
30708,60244000021742-JUNE23,30,9539,244.0
30709,60244000021812-JUNE23,30,9539,244.0
30710,60244000021842-JUNE23,30,9539,244.0
30711,60244000021912-JUNE23,30,9539,244.0
30712,60244000021942-JUNE23,30,9539,244.0
30713,60244000022012-JUNE23,30,9539,244.0
30714,10720012990505-JUNE23,30,5588,720.0
30715,10720012990515-JUNE23,30,5588,720.0
30716,10720012990525-JUNE23,30,5588,720.0
30717,10720012990533-JUNE23,30,5588,720.0
30718,10720012990541-JUNE23,30,5588,720.0
30719,10720012990549-JUNE23,30,5588,720.0
30720,10720012990555-JUNE23,30,5588,720.0
30721,10720012990606-JUNE23,30,5588,720.0
30722,10720012990616-JUNE23,30,5588,720.0
30723,60244000021412-JUNE23,30,9539,244.0
30724,60244000021342-JUNE23,30,9539,244.0
30725,60244000021312-JUNE23,30,9539,244.0
30726,60244000020712-JUNE23,30,9539,244.0
30727,10102000372208-JUNE23,30,6348,102.0
30728,10102000372409-JUNE23,30,6348,102.0
30729,60102000372409-JUNE23,30,6348,102.0
30730,60102000372208-JUNE23,30,6348,102.0
30731,10035002592442-JUNE23,30,13974,38.0
30732,60244000020512-JUNE23,30,9539,244.0
30733,60244000020542-JUNE23,30,9539,244.0
30734,60244000020612-JUNE23,30,9539,244.0
30735,60244000020642-JUNE23,30,9539,244.0
30736,60244000020742-JUNE23,30,9539,244.0
30737,60244000021242-JUNE23,30,9539,244.0
30738,60244000020812-JUNE23,30,9539,244.0
30739,60244000020842-JUNE23,30,9539,244.0
30740,60244000020912-JUNE23,30,9539,244.0
30741,60244000020942-JUNE23,30,9539,244.0
30742,60244000021012-JUNE23,30,9539,244.0
30743,60244000021042-JUNE23,30,9539,244.0
30744,60244000021112-JUNE23,30,9539,244.0
30745,60244000021142-JUNE23,30,9539,244.0
30746,60244000021212-JUNE23,30,9539,244.0
30747,10720012990625-JUNE23,30,5588,720.0
30748,10720012990633-JUNE23,30,5588,720.0
30749,10720012990642-JUNE23,30,5588,720.0
30750,10720012991415-JUNE23,30,5588,720.0
30751,10720012991220-JUNE23,30,5588,720.0
30752,10720012991235-JUNE23,30,5588,720.0
30753,10720012991250-JUNE23,30,5588,720.0
30754,10720012991305-JUNE23,30,5588,720.0
30755,10720012991318-JUNE23,30,5588,720.0
30756,10720012991332-JUNE23,30,5588,720.0
30757,10720012991344-JUNE23,30,5588,720.0
30758,10720012991356-JUNE23,30,5588,720.0
30759,10720012991406-JUNE23,30,5588,720.0
30760,10720012991425-JUNE23,30,5588,720.0
30761,10720012991151-JUNE23,30,5588,720.0
30762,10720012991434-JUNE23,30,5588,720.0
30763,10720012991443-JUNE23,30,5588,720.0
30764,10720012991452-JUNE23,30,5588,720.0
30765,10720012991502-JUNE23,30,5588,720.0
30766,10720012991512-JUNE23,30,5588,720.0
30767,10720012991521-JUNE23,30,5588,720.0
30768,10720012991531-JUNE23,30,5588,720.0
30769,10720012991541-JUNE23,30,5588,720.0
30770,10720012991551-JUNE23,30,5588,720.0
30771,10720012991206-JUNE23,30,5588,720.0
30772,10720012991137-JUNE23,30,5588,720.0
30773,10720012990651-JUNE23,30,5588,720.0
30774,10720012990845-JUNE23,30,5588,720.0
30775,10720012990700-JUNE23,30,5588,720.0
30776,10720012990710-JUNE23,30,5588,720.0
30777,10720012990728-JUNE23,30,5588,720.0
30778,10720012990737-JUNE23,30,5588,720.0
30779,10720012990746-JUNE23,30,5588,720.0
30780,10720012990754-JUNE23,30,5588,720.0
30781,10720012990802-JUNE23,30,5588,720.0
30782,10720012990815-JUNE23,30,5588,720.0
30783,10720012990830-JUNE23,30,5588,720.0
30784,10720012990900-JUNE23,30,5588,720.0
30785,10720012991123-JUNE23,30,5588,720.0
30786,10720012990915-JUNE23,30,5588,720.0
30787,10720012990930-JUNE23,30,5588,720.0
30788,10720012990945-JUNE23,30,5588,720.0
30789,10720012990959-JUNE23,30,5588,720.0
30790,10720012991014-JUNE23,30,5588,720.0
30791,10720012991027-JUNE23,30,5588,720.0
30792,10720012991042-JUNE23,30,5588,720.0
30793,10720012991056-JUNE23,30,5588,720.0
30794,10720012991111-JUNE23,30,5588,720.0
30795,60720012991849-JUNE23,30,5588,720.0
30796,60720012991906-JUNE23,30,5588,720.0
30797,60720012991924-JUNE23,30,5588,720.0
30798,60720012991940-JUNE23,30,5588,720.0
30799,70244000021942-JUNE23,30,9539,244.0
30800,70244000021912-JUNE23,30,9539,244.0
30801,70244000021842-JUNE23,30,9539,244.0
30802,70244000021812-JUNE23,30,9539,244.0
30803,70244000021742-JUNE23,30,9539,244.0
30804,70244000021712-JUNE23,30,9539,244.0
30805,70244000021642-JUNE23,30,9539,244.0
30806,70244000021612-JUNE23,30,9539,244.0
30807,70244000021542-JUNE23,30,9539,244.0
30808,70244000021512-JUNE23,30,9539,244.0
30809,70244000021442-JUNE23,30,9539,244.0
30810,70244000021412-JUNE23,30,9539,244.0
30811,70244000021342-JUNE23,30,9539,244.0
30812,70244000021312-JUNE23,30,9539,244.0
30813,70244000021242-JUNE23,30,9539,244.0
30814,70244000021212-JUNE23,30,9539,244.0
30815,70244000021142-JUNE23,30,9539,244.0
30816,70244000021112-JUNE23,30,9539,244.0
30817,70244000021042-JUNE23,30,9539,244.0
30818,70244000021012-JUNE23,30,9539,244.0
30819,70244000020942-JUNE23,30,9539,244.0
30820,70244000020912-JUNE23,30,9539,244.0
30821,70244000020842-JUNE23,30,9539,244.0
30822,70244000020812-JUNE23,30,9539,244.0
30823,70244000020742-JUNE23,30,9539,244.0
30824,70244000020712-JUNE23,30,9539,244.0
30825,70244000020642-JUNE23,30,9539,244.0
30826,70244000020612-JUNE23,30,9539,244.0
30827,70244000020542-JUNE23,30,9539,244.0
30828,70244000022012-JUNE23,30,9539,244.0
30829,10244000022112-JUNE23,30,9539,244.0
30830,10244000022042-JUNE23,30,9539,244.0
30831,10244000021242-JUNE23,30,9539,244.0
30832,10244000021012-JUNE23,30,9539,244.0
30833,10244000020942-JUNE23,30,9539,244.0
30834,10244000020912-JUNE23,30,9539,244.0
30835,10244000020842-JUNE23,30,9539,244.0
30836,10244000020812-JUNE23,30,9539,244.0
30837,10244000020742-JUNE23,30,9539,244.0
30838,10244000020712-JUNE23,30,9539,244.0
30839,10244000020642-JUNE23,30,9539,244.0
30840,60035002592442-JUNE23,30,13974,38.0
30841,10244000020612-JUNE23,30,9539,244.0
30842,10244000020542-JUNE23,30,9539,244.0
30843,10244000020512-JUNE23,30,9539,244.0
30844,10244000020442-JUNE23,30,9539,244.0
30845,10244000021312-JUNE23,30,9539,244.0
30846,10244000022012-JUNE23,30,9539,244.0
30847,10244000021342-JUNE23,30,9539,244.0
30848,10244000021412-JUNE23,30,9539,244.0
30849,10244000021442-JUNE23,30,9539,244.0
30850,10244000021512-JUNE23,30,9539,244.0
30851,10244000021542-JUNE23,30,9539,244.0
30852,10244000021612-JUNE23,30,9539,244.0
30853,10244000021642-JUNE23,30,9539,244.0
30854,10244000021712-JUNE23,30,9539,244.0
30855,10244000021742-JUNE23,30,9539,244.0
30856,10244000021812-JUNE23,30,9539,244.0
30857,10244000021842-JUNE23,30,9539,244.0
30858,10244000021912-JUNE23,30,9539,244.0
30859,10244000021942-JUNE23,30,9539,244.0
30860,70244000020512-JUNE23,30,9539,244.0
30861,10244000021212-JUNE23,30,9539,244.0
30862,60720012992345-JUNE23,30,5588,720.0
30863,60720012992536-JUNE23,30,5588,720.0
30864,60720012992242-JUNE23,30,5588,720.0
30865,60720012992258-JUNE23,30,5588,720.0
30866,60720012992313-JUNE23,30,5588,720.0
30867,60720012992330-JUNE23,30,5588,720.0
30868,60720012992401-JUNE23,30,5588,720.0
30869,60720012992417-JUNE23,30,5588,720.0
30870,60720012992434-JUNE23,30,5588,720.0
30871,60720012992454-JUNE23,30,5588,720.0
30872,60720012992515-JUNE23,30,5588,720.0
30873,60720012992226-JUNE23,30,5588,720.0
30874,60720012992155-JUNE23,30,5588,720.0
30875,60720012992140-JUNE23,30,5588,720.0
30876,60720012992125-JUNE23,30,5588,720.0
30877,60720012992110-JUNE23,30,5588,720.0
30878,60720012992055-JUNE23,30,5588,720.0
30879,60720012992040-JUNE23,30,5588,720.0
30880,60720012992025-JUNE23,30,5588,720.0
30881,60720012992010-JUNE23,30,5588,720.0
30882,60720012991955-JUNE23,30,5588,720.0
30883,70244000010926-JUNE23,29,152,244.0
30884,70244000010756-JUNE23,29,152,244.0
30885,70244000010856-JUNE23,29,152,244.0
30886,70244000010826-JUNE23,29,152,244.0
30887,70244000011156-JUNE23,29,152,244.0
30888,70244000010956-JUNE23,29,152,244.0
30889,70244000011026-JUNE23,29,152,244.0
30890,70244000011056-JUNE23,29,152,244.0
30891,70244000011126-JUNE23,29,152,244.0
30892,70244000010656-JUNE23,29,152,244.0
30893,70244000011226-JUNE23,29,152,244.0
30894,70244000011256-JUNE23,29,152,244.0
30895,70244000011326-JUNE23,29,152,244.0
30896,70244000011356-JUNE23,29,152,244.0
30897,70244000011426-JUNE23,29,152,244.0
30898,70244000011456-JUNE23,29,152,244.0
30899,70244000011526-JUNE23,29,152,244.0
30900,70244000011556-JUNE23,29,152,244.0
30901,70244000011626-JUNE23,29,152,244.0
30902,70244000011656-JUNE23,29,152,244.0
30903,70244000010726-JUNE23,29,152,244.0
30904,70720012962102-JUNE23,29,38,720.0
30905,70244000010626-JUNE23,29,152,244.0
30906,70686000071504-JUNE23,29,12495,686.0
30907,70686000070658-JUNE23,29,12495,686.0
30908,70686000070758-JUNE23,29,12495,686.0
30909,70686000070859-JUNE23,29,12495,686.0
30910,70686000070959-JUNE23,29,12495,686.0
30911,70686000071100-JUNE23,29,12495,686.0
30912,70686000071201-JUNE23,29,12495,686.0
30913,70686000071301-JUNE23,29,12495,686.0
30914,70686000071403-JUNE23,29,12495,686.0
30915,70686000071605-JUNE23,29,12495,686.0
30916,70244000010556-JUNE23,29,152,244.0
30917,70686000071706-JUNE23,29,12495,686.0
30918,70686000071806-JUNE23,29,12495,686.0
30919,70686000071905-JUNE23,29,12495,686.0
30920,70686000072004-JUNE23,29,12495,686.0
30921,70686000072104-JUNE23,29,12495,686.0
30922,70686000072204-JUNE23,29,12495,686.0
30923,70244000011756-JUNE23,29,152,244.0
30924,70244000010526-JUNE23,29,152,244.0
30925,70244000011726-JUNE23,29,152,244.0
30926,70244000011826-JUNE23,29,152,244.0
30927,70720012962045-JUNE23,29,38,720.0
30928,70244000011856-JUNE23,29,152,244.0
30929,70720012961324-JUNE23,29,38,720.0
30930,70720012961339-JUNE23,29,38,720.0
30931,70720012961354-JUNE23,29,38,720.0
30932,70720012961409-JUNE23,29,38,720.0
30933,70720012961424-JUNE23,29,38,720.0
30934,70720012961439-JUNE23,29,38,720.0
30935,70720012961454-JUNE23,29,38,720.0
30936,70720012961509-JUNE23,29,38,720.0
30937,70720012961524-JUNE23,29,38,720.0
30938,70720012961539-JUNE23,29,38,720.0
30939,70720012961554-JUNE23,29,38,720.0
30940,70720012961610-JUNE23,29,38,720.0
30941,70720012961626-JUNE23,29,38,720.0
30942,70720012961636-JUNE23,29,38,720.0
30943,70720012961651-JUNE23,29,38,720.0
30944,70720012961706-JUNE23,29,38,720.0
30945,70720012961721-JUNE23,29,38,720.0
30946,70720012961737-JUNE23,29,38,720.0
30947,70720012961752-JUNE23,29,38,720.0
30948,70720012961807-JUNE23,29,38,720.0
30949,70720012961822-JUNE23,29,38,720.0
30950,70720012961837-JUNE23,29,38,720.0
30951,70720012961853-JUNE23,29,38,720.0
30952,70720012961908-JUNE23,29,38,720.0
30953,70720012961923-JUNE23,29,38,720.0
30954,70720012961938-JUNE23,29,38,720.0
30955,70720012961955-JUNE23,29,38,720.0
30956,70720012962011-JUNE23,29,38,720.0
30957,70720012962028-JUNE23,29,38,720.0
30958,70720012961309-JUNE23,29,38,720.0
30959,70720012962118-JUNE23,29,38,720.0
30960,70720012961239-JUNE23,29,38,720.0
30961,70720012960653-JUNE23,29,38,720.0
30962,70244000011926-JUNE23,29,152,244.0
30963,70244000011956-JUNE23,29,152,244.0
30964,70244000012026-JUNE23,29,152,244.0
30965,70720012962409-JUNE23,29,38,720.0
30966,70720012962348-JUNE23,29,38,720.0
30967,70720012962327-JUNE23,29,38,720.0
30968,70102000742336-JUNE23,29,30006,102.0
