shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_914785,33.981642,-118.234288,267,9481.79022603
p_914785,33.981642,-118.233734,268,9532.98240505
p_914785,33.981646,-118.233134,269,9588.42697223
p_914785,33.98164,-118.232553,270,9642.1182013
p_914785,33.98164,-118.232355,271,9660.41432347
p_914785,33.98164,-118.231437,272,9745.241799
p_914785,33.981638,-118.230865,273,9798.09772923
p_914785,33.981637,-118.230596,274,9822.9548303
p_914785,33.981636,-118.230279,275,9852.24731793
p_914785,33.982032,-118.230281,276,9896.17284164
p_914785,33.982058,-118.230281,277,9899.05681524
p_914785,33.982874,-118.230286,278,9989.57040298001
p_914785,33.983163,-118.230289,279,10021.62808246
p_914785,33.983534,-118.230289,280,10062.78017609
p_914785,33.983947,-118.230288,281,10108.59109342
p_914785,33.984907,-118.230285,282,10215.07667478
p_914785,33.98538,-118.230283,283,10267.5431619
p_914785,33.985869,-118.230282,284,10321.78416039
p_914785,33.986082,-118.230282,285,10345.41057465
p_914785,33.986578,-118.230294,286,10400.43912758
p_914785,33.986588,-118.230294,287,10401.54834902
p_914785,33.987144,-118.230308,288,10463.23462874
p_914785,33.98764,-118.230306,289,10518.2523296
p_914785,33.987947,-118.230304,290,10552.30593583
p_914785,33.988142,-118.230304,291,10573.93575899
p_914785,33.9888,-118.2303,292,10646.92348771
p_914785,33.989214,-118.230299,293,10692.84536626
p_914785,33.989214,-118.229956,294,10724.53735242
p_914785,33.989214,-118.227806,295,10923.18974384
p_914785,33.989048,-118.227803,296,10941.60491361
p_914785,33.988822,-118.227798,297,10966.67758425
p_914785,33.988635,-118.227795,298,10987.4218844
p_914785,33.988003,-118.227782,299,11057.53498886
p_914785,33.987559,-118.227773,300,11106.79145043
p_914785,33.987195,-118.227766,301,11147.17229616
p_914785,33.986324,-118.227772,302,11243.7870767
p_914785,33.985826,-118.227775,303,11299.02699519
p_914785,33.985744,-118.227772,304,11308.12683283
p_914785,33.985612,-118.227767,305,11322.77584076
p_914785,33.985124,-118.227768,306,11376.90591503
p_914785,33.983546,-118.227774,307,11551.9418717
p_914785,33.983541,-118.227156,308,11609.04937024
p_914785,33.983537,-118.226539,309,11666.06350245
p_914785,33.983537,-118.226397,310,11679.18467232
p_914785,33.983538,-118.225914,311,11723.81526798
p_914785,33.983539,-118.225202,312,11789.60601489
p_914785,33.983535,-118.22448,313,11856.32217087
p_914785,33.983532,-118.223866,314,11913.05834837
p_914785,33.983534,-118.223246,315,11970.34839551
p_914785,33.983536,-118.222631,316,12027.17643177
p_914785,33.9836400766499,-118.222585045353,317,12039.47701908
p_914785,33.9836576892485,-118.222606285898,318,12042.24627256
p_914785,33.9837340104669,-118.222641686807,319,12051.3219832
p_914785,33.9837574939048,-118.222634606625,320,12054.00771611
p_914785,33.984053,-118.222626,321,12086.79551748
p_914785,33.98417,-118.222625,322,12099.77373201
p_914785,33.984581,-118.222621,323,12145.36421492
p_914785,33.9851,-118.222617,324,12202.93397762
p_914785,33.985219,-118.222623,325,12216.14534738
p_914785,33.985299,-118.222626,326,12225.02344558
p_914785,33.985801,-118.222627,327,12280.706429
p_914785,33.986383,-118.222629,328,12345.26337596
p_914785,33.986833,-118.222631,329,12395.1786829
p_914785,33.987005,-118.222631,330,12414.25729265
p_914785,33.98721,-118.222632,331,12436.99652177
p_914785,33.987212,-118.222022,332,12493.36012196
p_914785,33.987214,-118.221405,333,12550.37050626
p_914785,33.98721,-118.22079,334,12607.19739447
p_914785,33.987205,-118.220183,335,12663.28610658
p_914785,33.989136,-118.220178,336,12877.4773196
p_914785,33.989192,-118.220178,337,12883.68896226
p_914785,33.989195,-118.219835,338,12915.38270301
p_914785,33.9892,-118.21936,339,12959.27453466
p_914785,33.989204,-118.21882,340,13009.17060342
p_914785,33.989204,-118.218556,341,13033.56327202
p_914785,33.989205,-118.218479,342,13040.67866495
p_914785,33.989206,-118.216505,343,13223.0693311
p_914785,33.989214,-118.216105,344,13260.03856874
p_914785,33.989161,-118.215938,345,13276.55076672
p_914785,33.989151,-118.215672,346,13301.15325985
p_914785,33.989151,-118.215652,347,13303.00119043
p_914785,33.989149,-118.214826,348,13379.32104696
