shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_910590,33.967217,-118.180229,252,5273.23781936
p_910590,33.967187,-118.179938,253,5300.33720476
p_910590,33.967165,-118.179722,254,5320.44858928
p_910590,33.967132,-118.179395,255,5350.89090659
p_910590,33.967128,-118.179357,256,5354.43079588
p_910590,33.967112,-118.179198,257,5369.23241749
p_910590,33.967095,-118.179025,258,5385.33195552
p_910590,33.967011,-118.178195,259,5462.6047169
p_910590,33.966947,-118.17764,260,5514.3870242
p_910590,33.966928,-118.177478,261,5529.50675733
p_910590,33.966908,-118.177304,262,5545.74023699
p_910590,33.96689,-118.177148,263,5560.29544172
p_910590,33.966855,-118.176852,264,5587.92604918
p_910590,33.966813,-118.176487,265,5621.97976828
p_910590,33.966792,-118.176307,266,5638.7777843
p_910590,33.966735,-118.17581,267,5685.14399455
p_910590,33.966712,-118.175617,268,5703.16272949
p_910590,33.966703,-118.175535,269,5710.80670472
p_910590,33.966671,-118.175259,270,5736.56062985
p_910590,33.966633,-118.174931,271,5767.16631312
p_910590,33.966617,-118.174789,272,5780.4095385
p_910590,33.966595,-118.174599,273,5798.13826351
p_910590,33.966567,-118.174362,274,5820.26112436
p_910590,33.966558,-118.174279,275,5827.99675116
p_910590,33.966537,-118.174104,276,5844.33730149
p_910590,33.966531,-118.174045,277,5849.83060506
p_910590,33.966516,-118.173916,278,5861.86845394
p_910590,33.966505,-118.173822,279,5870.64129406
p_910590,33.966495,-118.173726,280,5879.58278119
p_910590,33.96648,-118.173573,281,5893.82075211
p_910590,33.966458,-118.173351,282,5914.48283932
p_910590,33.966428,-118.173075,283,5940.20719982
p_910590,33.966407,-118.172882,284,5958.1959287
p_910590,33.96638,-118.172633,285,5981.40285422
p_910590,33.96637,-118.172536,286,5990.43606878
p_910590,33.966333,-118.1722,287,6021.75962108
p_910590,33.96631,-118.171986,288,6041.7016263
p_910590,33.966294,-118.171841,289,6055.21971468
p_910590,33.966275,-118.171662,290,6071.89682289
p_910590,33.9670467164738,-118.178449697802,291,6705.03496024
p_910590,33.9679843002051,-118.187822316443,292,7577.47251525
p_910590,33.968793,-118.1954,293,8283.51591139
p_910590,33.968819,-118.195657,294,8307.44192495
p_910590,33.969007,-118.197509,295,8479.86651183
p_910590,33.969038,-118.197814,296,8508.26305561
p_910590,33.969163,-118.199045,297,8622.87168065
p_910590,33.969242,-118.199821,298,8695.12150522
p_910590,33.969901,-118.199725,299,8768.7554461
p_910590,33.97038,-118.199655,300,8822.27940023
p_910590,33.970329,-118.199079,301,8875.81125928
p_910590,33.970298,-118.198737,302,8907.60433952
p_910590,33.97019,-118.197743,303,9000.24464375
p_910590,33.970151,-118.197386,304,9033.51993228
p_910590,33.970113,-118.197037,305,9066.04775575
p_910590,33.970012,-118.19631,306,9134.16267197
p_910590,33.969998,-118.196167,307,9147.4692623
p_910590,33.969857,-118.194756,308,9278.80467645
p_910590,33.969779,-118.193981,309,9350.94886762
p_910590,33.968668,-118.194176,310,9475.49376722
p_910590,33.967937,-118.194275,311,9557.09219367
p_910590,33.9674335899282,-118.194356477877,312,9613.4367972
p_910590,33.966943,-118.194439,313,9668.38576634
p_910590,33.9664047874638,-118.194522125063,314,9728.57754578
p_910590,33.966502,-118.195444,315,9814.45786555
p_910590,33.966542,-118.195822,316,9849.67362951
p_910590,33.966575,-118.196139,317,9879.19885866
p_910590,33.966642,-118.196776,318,9938.5382066
p_910590,33.966859,-118.198844,319,10131.17405184
p_910590,33.967527,-118.199551,320,10229.96497411
p_910590,33.968137,-118.200115,321,10315.37672003
p_910590,33.968121,-118.19999,322,10327.06465804
p_910590,33.968074,-118.199542,323,10368.79543295
p_910590,33.968024,-118.199072,324,10412.58516634
p_910590,33.967876,-118.197684,325,10541.90956962
p_910590,33.967843,-118.197387,326,10569.60117347
p_910590,33.967839,-118.197352,327,10572.86614648
p_910590,33.967784,-118.196831,328,10621.40170902
p_910590,33.967714,-118.196178,329,10682.24919844
p_910590,33.967643,-118.195511,330,10744.39421508
