shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901552,33.969067,-118.16452,266,11291.92649522
p_901552,33.969151,-118.164513,267,11301.2663605
p_901552,33.969227,-118.164505,268,11309.72877899
p_901552,33.969364,-118.16449,269,11324.98816963
p_901552,33.969883,-118.164421,270,11382.90870454
p_901552,33.97086,-118.164284,271,11492.01645445
p_901552,33.971039,-118.164261,272,11511.98491984
p_901552,33.971447,-118.164207,273,11557.51536265
p_901552,33.971451,-118.164207,274,11557.95905013
p_901552,33.971561,-118.164177,275,11570.47147944
p_901552,33.971489,-118.163528,276,11630.97858386
p_901552,33.971485,-118.163483,277,11635.16088905
p_901552,33.971428,-118.162964,278,11683.53954661
p_901552,33.971409,-118.162766,279,11701.95882556
p_901552,33.970646,-118.162865,280,11787.08530235
p_901552,33.970375,-118.162903,281,11817.34957002
p_901552,33.970234,-118.162918,282,11833.05086613
p_901552,33.969746,-118.162979,283,11887.47349569
p_901552,33.968948,-118.163109,284,11976.80075704
p_901552,33.968876,-118.162445,285,12038.68409847
p_901552,33.968758,-118.161392,286,12136.8770644
p_901552,33.968689,-118.160675,287,12203.58176003
p_901552,33.96867,-118.160469,288,12222.73630259
p_901552,33.969933,-118.160309,289,12363.60878845
p_901552,33.970295,-118.160263,290,12403.98691239
p_901552,33.97102,-118.160172,291,12484.84380341
p_901552,33.971134,-118.160156,292,12497.57505594
p_901552,33.971054,-118.159454,293,12563.05519856
p_901552,33.970982,-118.158836,294,12620.72405968
p_901552,33.970844,-118.157547,295,12740.82806633
p_901552,33.970757,-118.157021,296,12790.38770213
p_901552,33.970661,-118.156723,297,12819.91477941
p_901552,33.970497,-118.15638,298,12856.4625506
p_901552,33.970402,-118.156189,299,12877.02026353
p_901552,33.970371,-118.156128,300,12883.62362595
p_901552,33.970222,-118.155823,301,12916.29884097
p_901552,33.970116,-118.155602,302,12939.86556927
p_901552,33.969917,-118.155739,303,12965.31241702
p_901552,33.969715,-118.155884,304,12991.42012738
p_901552,33.968754,-118.156548,305,13114.41776482
p_901552,33.968716,-118.15657,306,13119.09755249
p_901552,33.968548,-118.156685,307,13140.55019514
p_901552,33.968407,-118.156784,308,13158.6698439
p_901552,33.968155,-118.15696,309,13191.01031332
p_901552,33.967739,-118.157249,310,13244.32637851
p_901552,33.967693,-118.15728,311,13250.17811379
p_901552,33.967518,-118.157402,312,13272.6264936
p_901552,33.967499,-118.157417,313,13275.14907987
p_901552,33.967167,-118.157646,314,13317.62355195
p_901552,33.967064,-118.157722,315,13331.03493544
p_901552,33.967033,-118.157425,316,13358.69834732
p_901552,33.967022,-118.157318,317,13368.66232551
p_901552,33.966972,-118.156837,318,13413.46121325
p_901552,33.96693,-118.156441,319,13450.35506856
p_901552,33.966927,-118.156387,320,13455.35686109
p_901552,33.966873,-118.15593,321,13498.01568625
p_901552,33.966808,-118.155266,322,13559.80509726
p_901552,33.966801,-118.15519,323,13566.87185647
p_901552,33.966778,-118.155014,324,13583.33675618
p_901552,33.966705,-118.154488,325,13632.61983395
p_901552,33.96661,-118.154053,326,13674.18096669
p_901552,33.966518,-118.153793,327,13700.28752839
p_901552,33.966442,-118.15358,328,13721.70229064
p_901552,33.9664,-118.153458,329,13733.9021983
p_901552,33.966125,-118.152885,330,13795.01642867
p_901552,33.965721,-118.152237,331,13869.81530151
p_901552,33.965611,-118.152061,332,13890.14914707
p_901552,33.965462,-118.151825,333,13917.51517374
p_901552,33.965389,-118.151711,334,13930.80336895
p_901552,33.965302,-118.151573,335,13946.79704795
p_901552,33.965118,-118.151299,336,13979.3215624
p_901552,33.964836,-118.150879,337,14029.17369096
p_901552,33.964802,-118.150826,338,14035.35571612
p_901552,33.964546,-118.150414,339,14082.85609967
p_901552,33.964493,-118.15033,340,14092.59435254
p_901552,33.964424,-118.15023,341,14104.59427587
p_901552,33.964329,-118.150085,342,14121.64236559
p_901552,33.963993,-118.14959,343,14180.65137114
p_901552,33.963825,-118.149353,344,14209.41006735
p_901552,33.963657,-118.149094,345,14239.74613429
p_901552,33.963295,-118.148514,346,14306.72322424
p_901552,33.963043,-118.148117,347,14352.84995362
p_901552,33.96291,-118.147919,348,14376.35597944
p_901552,33.962795,-118.147751,349,14396.45114107
p_901552,33.961864,-118.146156,350,14576.44166685
p_901552,33.961834,-118.146103,351,14582.36360587
p_901552,33.961552,-118.145622,352,14636.72222823
p_901552,33.961628,-118.145531,353,14648.63051256
p_901552,33.961727,-118.145378,354,14666.53475252
p_901552,33.961876,-118.144958,355,14708.72557065
p_901552,33.961895,-118.144867,356,14717.39636269
p_901552,33.961964,-118.144562,357,14746.60679503
p_901552,33.962025,-118.144295,358,14772.19529912
p_901552,33.96204,-118.144218,359,14779.50399544
p_901552,33.962227,-118.143898,360,14815.62877331
p_901552,33.962368,-118.143738,361,14837.15308653
p_901552,33.962433,-118.143661,362,14847.28378771
p_901552,33.962517,-118.143562,363,14860.34284432
p_901552,33.962601,-118.143478,364,14872.47090315
p_901552,33.962727,-118.143341,365,14891.32998463
p_901552,33.962875,-118.143181,366,14913.42486548
p_901552,33.963295,-118.142654,367,14980.82525811
p_901552,33.963387,-118.142532,368,14996.03319037
p_901552,33.963501,-118.142334,369,15018.27703641
p_901552,33.963707,-118.141953,370,15060.25459054
p_901552,33.963902,-118.141579,371,15101.03071705
p_901552,33.964142,-118.141113,372,15151.66338314
p_901552,33.964287,-118.140831,373,15182.28994389
p_901552,33.964352,-118.140747,374,15192.88502732
p_901552,33.9646,-118.140396,375,15235.41868573
p_901552,33.964672,-118.140343,376,15244.78760109
p_901552,33.965191,-118.139984,377,15311.23318815
p_901552,33.965199,-118.140053,378,15317.67177969
p_901552,33.965225,-118.140282,379,15339.03210097
p_901552,33.96524,-118.140404,380,15350.42973137
p_901552,33.965305,-118.140953,381,15401.67929801
p_901552,33.965515,-118.142799,382,15573.87350109
p_901552,33.965584,-118.143372,383,15627.38154496
p_901552,33.965694,-118.144577,384,15739.41640743
p_901552,33.965771,-118.145409,385,15816.78428343
p_901552,33.966022,-118.147781,386,16037.76937812
p_901552,33.966057,-118.148102,387,16067.68962874
p_901552,33.966206,-118.149567,388,16204.09201037
p_901552,33.966316,-118.150337,389,16276.29481835
p_901552,33.966324,-118.150391,390,16281.3638403
p_901552,33.966404,-118.150986,391,16337.06581389
p_901552,33.967064,-118.150604,392,16418.34244809
p_901552,33.967728,-118.150269,393,16498.23734313
p_901552,33.968021,-118.150101,394,16534.25577604
p_901552,33.968067,-118.150078,395,16539.78324264
p_901552,33.968273,-118.149963,396,16564.98396672
p_901552,33.968529,-118.149818,397,16596.38320408
p_901552,33.968578,-118.149788,398,16602.48469379
p_901552,33.968624,-118.149757,399,16608.33641518
p_901552,33.968765,-118.149681,400,16625.48117812
p_901552,33.968998,-118.149551,401,16653.98203278
p_901552,33.969261,-118.149406,402,16686.08512304
p_901552,33.969563,-118.149239,403,16722.96796685
p_901552,33.969608,-118.149216,404,16728.39319537
p_901552,33.969948,-118.149033,405,16769.72516578
p_901552,33.970058,-118.148972,406,16783.16596554
p_901552,33.969879,-118.148499,407,16831.17722086
p_901552,33.969841,-118.148384,408,16842.61054445
p_901552,33.969585,-118.147705,409,16911.48787061
p_901552,33.969139,-118.146492,410,17034.02140714
p_901552,33.96888,-118.145714,411,17111.44982844
p_901552,33.968727,-118.145256,412,17157.05300601
p_901552,33.96862,-118.144829,413,17198.26192977
p_901552,33.968548,-118.144447,414,17234.45796218
p_901552,33.968533,-118.144371,415,17241.67616996
p_901552,33.968536,-118.144234,416,17254.34192259
p_901552,33.968544,-118.144081,417,17268.50982024
p_901552,33.968601,-118.143906,418,17285.87501066
p_901556,33.968601,-118.143906,1,0
p_901556,33.968723,-118.143494,2,40.40974702
p_901556,33.968269,-118.142769,3,124.22784167
p_901556,33.969139,-118.142212,4,233.60121127
p_901556,33.969688,-118.141891,5,301.33903897
p_901556,33.96983,-118.141808,6,318.85845149
p_901556,33.970032,-118.141685,7,343.98323135
p_901556,33.969883,-118.141411,8,374.22185432
p_901556,33.969624,-118.140938,9,426.53065169
p_901556,33.969406,-118.140503,10,473.4443822
p_901556,33.969246,-118.140175,11,508.57068836
p_901556,33.969013,-118.139694,12,559.99087462
p_901556,33.968979,-118.139626,13,567.3200829
p_901556,33.968578,-118.138832,14,653.1286753
p_901556,33.968819,-118.138687,15,683.03163872
p_901556,33.97084,-118.137489,16,933.0548462
p_901556,33.971085,-118.137344,17,963.3549542
p_901556,33.971195,-118.137306,18,976.0516895
p_901556,33.971573,-118.137192,19,1019.28351661
p_901556,33.972687,-118.136986,20,1144.30840809
p_901556,33.972729,-118.137337,21,1177.07867392
p_901556,33.9727431936266,-118.137453068696,22,1187.92000576
p_901556,33.9727429805063,-118.137453033654,23,1187.94386626
p_901556,33.972794,-118.137932,24,1232.56748856
p_901556,33.972881,-118.138741,25,1307.95079887
p_901556,33.973026,-118.140106,26,1435.11719599
p_901556,33.973038,-118.140213,27,1445.09467581
p_901556,33.973053,-118.140358,28,1458.59759989
p_901556,33.973083,-118.140663,29,1486.97960026
p_901556,33.973129,-118.14106,30,1524.02102288
p_901556,33.973141,-118.141167,31,1533.99849089
p_901556,33.973164,-118.141373,32,1553.20592619
p_901556,33.973244,-118.142044,33,1615.84728721
p_901556,33.973278,-118.142281,34,1638.07166433
p_901556,33.973331,-118.142799,35,1686.30158357
p_901556,33.973358,-118.143059,36,1710.51505645
p_901556,33.973438,-118.143799,37,1779.47442624
p_901556,33.973488,-118.144295,38,1825.6458324
p_901556,33.97353,-118.144676,39,1861.16222878
p_901556,33.973579,-118.145149,40,1905.21038323
p_901556,33.973637,-118.145287,41,1919.49427714
p_901556,33.973736,-118.146019,42,1988.02630146
p_901556,33.973778,-118.146317,43,2015.95670302
p_901556,33.973824,-118.14666,44,2048.06245285
p_901556,33.973843,-118.146866,45,2067.21585404
p_901556,33.973881,-118.147156,46,2094.34508744
p_901556,33.973961,-118.148041,47,2176.61059436
p_901556,33.973999,-118.148468,48,2216.29540197
p_901556,33.973972,-118.148598,49,2228.67675626
p_901556,33.974091,-118.149834,50,2343.65924745
p_901556,33.974148,-118.150337,51,2390.57089846
p_901556,33.974182,-118.150749,52,2428.83127485
p_901556,33.974197,-118.150894,53,2442.33402088
p_901556,33.97422,-118.151108,54,2462.27421575
p_901556,33.974262,-118.151482,55,2497.14911705
p_901556,33.974274,-118.151566,56,2505.02507021
p_901556,33.974327,-118.1521,57,2554.72233825
p_901556,33.974342,-118.152229,58,2566.7591079
p_901556,33.97435,-118.152298,59,2573.19702312
p_901556,33.974392,-118.152664,60,2607.33934094
p_901556,33.974411,-118.152855,61,2625.1155006
p_901556,33.974442,-118.15313,62,2650.76050219
p_901556,33.974709,-118.155548,63,2876.1675443
p_901556,33.974716,-118.155617,64,2882.59108293
p_901556,33.97472,-118.156288,65,2944.60122074
p_901556,33.974731,-118.156532,66,2967.18277041
p_901556,33.974773,-118.15699,67,3009.76313956
p_901556,33.974808,-118.157318,68,3040.32190796
p_901556,33.974827,-118.157486,69,3055.98952305
p_901556,33.974876,-118.157898,70,3094.44925757
p_901556,33.974899,-118.158104,71,3113.65630973
p_901556,33.975002,-118.159027,72,3199.7142431
p_901556,33.975033,-118.159302,73,3225.35907049
p_901556,33.975063,-118.159607,74,3253.74042216
p_901556,33.97509,-118.159904,75,3281.3496298
p_901556,33.975094,-118.159927,76,3283.52091555
p_901556,33.975311,-118.161949,77,3471.92114115
p_901556,33.975342,-118.162239,78,3498.94017167
p_901556,33.975368,-118.162506,79,3523.78200358
p_901556,33.975426,-118.163033,80,3572.90591706
p_901556,33.975483,-118.163628,81,3628.25298325
p_901556,33.975498,-118.163757,82,3640.28959316
p_901556,33.975235,-118.163795,83,3669.67265998
p_901556,33.974937,-118.163834,84,3702.92329712
p_901556,33.974758,-118.163864,85,3722.97094112
p_901556,33.974285,-118.163933,86,3775.82307211
p_901556,33.973625,-118.164032,87,3849.60099111
p_901556,33.973488,-118.164055,88,3864.9452201
p_901556,33.973148,-118.164101,89,3902.89749748
p_901556,33.972919,-118.164131,90,3928.44946305
p_901556,33.972755,-118.164154,91,3946.76441012
p_901556,33.97224,-118.164215,92,4004.16666357
p_901556,33.971958,-118.164246,93,4035.5775537
p_901556,33.97171,-118.164276,94,4063.22553744
p_901556,33.971573,-118.164299,95,4078.56976834
p_901556,33.97147,-118.164337,96,4090.5222675
p_901556,33.970879,-118.164413,97,4156.45227516
p_901556,33.970383,-118.164474,98,4211.75758358
p_901556,33.969891,-118.164558,99,4266.88050932
p_901556,33.969593,-118.164604,100,4300.20747272
p_901556,33.969166,-118.164665,101,4347.90541907
p_901556,33.969025,-118.164688,102,4363.68918164
p_901556,33.968803,-118.164711,103,4388.40539942
p_901556,33.96862,-118.164742,104,4408.90527859
p_901556,33.967915,-118.164841,105,4487.638589
p_901556,33.967804,-118.164864,106,4500.13305266
p_901556,33.967426,-118.164902,107,4542.20831819
p_901556,33.967102,-118.164932,108,4578.25377197
p_901556,33.966797,-118.16497,109,4612.26671699
p_901556,33.966019,-118.165062,110,4698.98173178
p_901556,33.965782,-118.1651,111,4725.50374939
p_901556,33.964787,-118.16526,112,4836.85715202
p_901556,33.964546,-118.165291,113,4863.74239429
p_901556,33.964218,-118.165337,114,4900.37228753
p_901556,33.963837,-118.165375,115,4942.77915397
p_901556,33.963573,-118.165405,116,4972.19346689
p_901556,33.963398,-118.165428,117,4991.72081955
p_901556,33.963177,-118.165451,118,5016.32651804
p_901556,33.962177,-118.165619,119,5128.32976462
p_901556,33.961182,-118.165756,120,5239.42085271
p_901556,33.960983,-118.165756,121,5261.49426768
p_901556,33.960659,-118.165733,122,5297.49570954
p_901556,33.960453,-118.16568,123,5320.86477345
p_901556,33.959835,-118.165482,124,5391.8151987
p_901556,33.959518,-118.165833,125,5439.65749721
p_901556,33.959404,-118.165955,126,5456.60012372
p_901556,33.959354,-118.166008,127,5463.99988863
p_901556,33.959129,-118.166252,128,5497.63755099
p_901556,33.958694,-118.166718,129,5562.31637575
p_901556,33.958519,-118.166908,130,5588.49286356
p_901556,33.958233,-118.167213,131,5630.93251355
p_901556,33.957966,-118.167503,132,5670.8775475
p_901556,33.957939,-118.167305,133,5689.42217179
p_901556,33.95792,-118.167145,134,5704.36043321
